"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,72494,"33193","FL","Miami-Fort Lauderdale","Miami-Dade","Kendall West",1672,261000,0,-0.00153022188217292,0.104060913705584,0.11819137976804,-0.0106511869751552,"2006-12","2006-Q4",294400,-0.113451086956522,"2006-01"
2017-05-31,72458,"33155","FL","Miami-Fort Lauderdale","Miami-Dade","Coral Terrace",1673,347600,0.00230680507497117,-0.00714081690945444,0.0466726889491117,0.113239167386233,-0.0207978189168023,"2007-03","2007-Q1",431400,-0.194251274918869,"2005-07"
2017-05-31,65065,"17403","PA","York","York","York",1674,138700,-0.00143988480921526,0.00361794500723589,0.0620214395099541,0.0249842644984823,-0.00687076809182885,"2007-09","2007-Q3",149900,-0.0747164776517679,"2006-05"
2017-05-31,72352,"33014","FL","Miami-Fort Lauderdale","Miami-Dade","Hialeah",1675,222500,0.0090702947845805,0.0239300506212609,0.143958868894602,0.127147395006777,-0.0119408703257096,"2006-09","2006-Q3",257900,-0.13726250484684,"2005-12"
2017-05-31,69727,"28115","NC","Charlotte","Iredell","Mooresville",1676,179900,0.00278706800445931,0.00953984287317621,0.0714711137581894,0.0471280342713849,0.0200557641301882,"2017-05","2017-Q2",179900,0,"2017-05"
2017-05-31,95754,"89015","NV","Las Vegas","Clark","Henderson",1677,214100,0.0151730678046468,0.0403304178814383,0.1591770438549,0.155358238736035,-0.0209919280256837,"2006-05","2006-Q2",282600,-0.242392073602265,"2004-07"
2017-05-31,97570,"94116","CA","San Francisco","San Francisco","San Francisco",1678,1210600,0.00807727537680073,0.0398556948977839,0.0698126546482856,0.123365025650995,0.0413754430008002,"2017-05","2017-Q2",1210600,0,"2017-05"
2017-05-31,96915,"92557","CA","Riverside","Riverside","Moreno Valley",1679,302000,0.000662690523525514,0.000331235508446505,0.0511660285415942,0.1187790701581,-0.0222483852821217,"2006-09","2006-Q3",399400,-0.243865798698047,"2004-10"
2017-05-31,70970,"30228","GA","Atlanta","Henry","Hampton",1680,143200,0.0013986013986014,0.013446567586695,0.0467836257309941,0.111264042051196,-0.00607678031839998,"2006-11","2006-Q4",155400,-0.0785070785070785,"2005-04"
2017-05-31,58994,"02920","RI","Providence","Providence","Cranston",1681,221300,0.00590909090909091,0.0160697887970615,0.0384795870483341,0.061762819259686,-0.0139583791873328,"2006-05","2006-Q2",269800,-0.179762787249815,"2004-02"
2017-05-31,84453,"60302","IL","Chicago","Cook","Oak Park",1682,358100,0.0030812324929972,0.00816441441441441,0.0322859613721534,0.0577119482609871,-0.00513008697014372,"2008-03","2008-Q1",390200,-0.0822655048692978,"2005-09"
2017-05-31,96767,"92262","CA","Riverside","Riverside","Palm Springs",1683,327100,0.00245173153539687,0.0055333538272364,0.0183686176836862,0.107408396690858,-0.010523083614342,"2006-07","2006-Q3",402500,-0.187329192546584,"2005-01"
2017-05-31,72056,"32547","FL","Crestview-Fort Walton Beach-Destin","Okaloosa","Wright",1684,171600,0.00116686114352392,-0.00174520069808028,0.0698254364089776,0.0454568442885566,-0.0124992258618539,"2006-04","2006-Q2",212700,-0.193229901269394,"2005-03"
2017-05-31,98890,"96753","HI","Kahului","Maui","Kihei",1685,612500,0.00409836065573771,0.0127314814814815,0.0863781482795317,0.0897717698277482,-0.00367952870373189,"2006-05","2006-Q2",657600,-0.0685827250608273,"2005-11"
2017-05-31,88445,"70058","LA","New Orleans","Jefferson","Harvey",1686,137800,0.00804681784930505,0.0214974054855448,0.0527119938884645,0.0362963823378082,,"2010-08","2010-Q3",140400,-0.0185185185185185,
2017-05-31,77046,"44146","OH","Cleveland","Cuyahoga","Bedford",1687,103900,0.0028957528957529,0.00971817298347911,0.113612004287245,0.0407279003374104,-0.0131455908073346,"2006-01","2006-Q1",128700,-0.192696192696193,"2000-11"
2017-05-31,66596,"20743","MD","Washington","Prince Georges","Coral Hills",1688,210100,-0.000475737392959087,0.00912584053794428,0.0982749607945635,0.0952649266302377,-0.0181370326152421,"2007-06","2007-Q2",252600,-0.168250197941409,"2005-12"
2017-05-31,67540,"23111","VA","Richmond","Hanover","Mechanicsville",1689,222800,0.0036036036036036,0.0118074477747502,0.0401493930905696,0.0363199426996488,-0.000715310602845687,"2007-10","2007-Q4",228200,-0.0236634531113059,"2006-07"
2017-05-31,93212,"80022","CO","Denver","Adams","Commerce City",1690,262200,0.00459770114942529,0.0150987224157956,0.0952380952380952,0.145225280504768,,"2017-05","2017-Q2",262200,0,"2017-05"
2017-05-31,98482,"95928","CA","Chico","Butte","Chico",1691,318400,0.00157282164202579,0.0133672819859962,0.0778605280974949,0.0702026000843012,0.000346135429155625,"2006-03","2006-Q1",348000,-0.0850574712643678,"2005-06"
2017-05-31,99072,"97080","OR","Portland","Multnomah","Gresham",1692,329300,0.00213024954351795,0.0113636363636364,0.100601604278075,0.103661599329371,0.0141621249557429,"2017-05","2017-Q2",329300,0,"2017-05"
2017-05-31,88588,"70433","LA","New Orleans","Saint Tammany","Covington",1693,231300,0.00521512385919166,0.0252659574468085,0.0624712907671107,0.0387047856203988,,"2017-05","2017-Q2",231300,0,"2017-05"
2017-05-31,95797,"89101","NV","Las Vegas","Clark","Las Vegas",1694,120200,0.00923593618807725,0.0291095890410959,0.155769230769231,0.137201641429923,-0.0557847612507196,"2006-11","2006-Q4",222400,-0.459532374100719,"2003-12"
2017-05-31,60105,"06040","CT","Hartford","Hartford","Manchester",1695,172500,0.00818234950321449,0.0117302052785924,0.00995316159250586,0.00470332340205815,-0.0212814235215742,"2007-10","2007-Q4",215300,-0.198792382721784,"2004-05"
2017-05-31,97850,"94804","CA","San Francisco","Contra Costa","Richmond",1696,420700,0.00309966618979495,0.0137349397590361,0.115027829313544,0.207623965041623,-0.00296969156711557,"2006-02","2006-Q1",448600,-0.0621934908604547,"2005-06"
2017-05-31,70863,"30084","GA","Atlanta","Dekalb","Tucker",1697,209100,-0.00238549618320611,0.00287769784172662,0.10459587955626,0.0829225194822556,0.0100509700558669,"2017-04","2017-Q2",209600,-0.00238549618320611,"2017-04"
2017-05-31,93255,"80126","CO","Denver","Douglas","Highlands Ranch",1698,481700,0.0102768456375839,0.0288338316958565,0.0683078287868707,0.0857142689357828,0.0402301465727959,"2017-05","2017-Q2",481700,0,"2017-05"
2017-05-31,96668,"92127","CA","San Diego","San Diego","San Diego",1699,789000,0.00792028615227389,0.0181958962446767,0.0574989947728187,0.0668500748996754,0.0188029675028372,"2017-05","2017-Q2",789000,0,"2017-05"
2017-05-31,95800,"89104","NV","Las Vegas","Clark","Las Vegas",1700,162200,0.01375,0.0344387755102041,0.122491349480969,0.169624692695007,-0.0422639353523218,"2006-09","2006-Q3",259600,-0.375192604006163,"2004-06"
2017-05-31,97933,"95023","CA","San Jose","San Benito","Hollister",1701,494100,-0.00342880193626462,0.003248730964467,0.067401166558652,0.136234979138184,,"2017-03","2017-Q1",496000,-0.00383064516129032,"2017-03"
2017-05-31,81298,"53218","WI","Milwaukee","Milwaukee","Milwaukee",1702,68000,0.0179640718562874,0.0445468509984639,0.100323624595469,0.0319687733952563,-0.0467854622855272,"2006-11","2006-Q4",110900,-0.386834986474301,"2001-11"
2017-05-31,84149,"59718","MT","Bozeman","Gallatin","Bozeman",1703,279500,0.00684438040345821,0.0148874364560639,0.0619300911854103,0.0699781343469863,0.00945385412664734,"2017-05","2017-Q2",279500,0,"2017-05"
2017-05-31,95163,"86314","AZ","Prescott","Yavapai","Prescott Valley",1704,217400,0.00788131664348632,0.0211366838891498,0.110884006131834,0.111410007286731,-0.00391615225675279,"2006-08","2006-Q3",235900,-0.0784230606189063,"2005-12"
2017-05-31,71031,"30311","GA","Atlanta","Fulton","Atlanta",1705,77700,-0.00512163892445583,-0.0114503816793893,0.127721335268505,0.0750898229313757,-0.0540237446616665,"2007-01","2007-Q1",139500,-0.443010752688172,"1999-03"
2017-05-31,96113,"90262","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Lynwood",1706,411900,0.00881704628949302,0.0282076884672991,0.125717409128177,0.106440438450942,-0.0123705892028741,"2007-04","2007-Q2",466700,-0.117420184272552,"2006-01"
2017-05-31,96588,"92019","CA","San Diego","San Diego","El Cajon",1707,520300,0.0142300194931774,0.0366606893803547,0.0830557868442964,0.0724784717345541,0.000597770733612002,"2005-09","2005-Q3",556600,-0.0652173913043478,"2004-10"
2017-05-31,94821,"85226","AZ","Phoenix","Maricopa","Chandler",1708,272600,0.00331247699668752,0.0115027829313544,0.0598755832037325,0.0952063411834572,-0.00589385976152179,"2006-03","2006-Q1",305200,-0.106815203145478,"2005-08"
2017-05-31,77923,"46037","IN","Indianapolis","Hamilton","Fishers",1709,259900,0.00192752505782575,0.0164254986312084,0.0309401031336771,0.0222677514184662,0.0108123577601316,"2017-05","2017-Q2",259900,0,"2017-05"
2017-05-31,99138,"97224","OR","Portland","Washington","Tigard",1710,415800,0.000962927298988926,0.00824442289039767,0.0830945558739255,0.0928795357994214,0.0178134140305575,"2017-05","2017-Q2",415800,0,"2017-05"
2017-05-31,399658,"85295","AZ","Phoenix","Maricopa","Gilbert",1711,289900,0.00242047026279391,0.00975269940787182,0.0454381536242337,0.0934045084225213,-0.00785906272899783,"2006-03","2006-Q1",335700,-0.136431337503724,"2005-07"
2017-05-31,75574,"40220","KY","Louisville/Jefferson County","Jefferson","Louisville",1712,170600,-0.0064065230052417,-0.0195402298850575,0.0616054760423149,0.0359256770447469,0.0176621003744932,"2017-02","2017-Q1",174000,-0.0195402298850575,"2016-12"
2017-05-31,69488,"27704","NC","Durham","Durham","Durham",1713,146100,0.00412371134020619,0.0167014613778706,0.0968468468468468,0.046500516749213,0.0158013314886618,"2017-05","2017-Q2",146100,0,"2017-05"
2017-05-31,60317,"06450","CT","New Haven","New Haven","Meriden",1714,155900,0.00710594315245478,0.027686222808174,0.0519568151147098,0.00788016050252094,-0.0251858740563256,"2007-04","2007-Q2",202400,-0.229743083003953,"2004-05"
2017-05-31,72716,"33613","FL","Tampa","Hillsborough","Lake Magdalene",1715,163900,-0.00546116504854369,-0.0012187690432663,0.124914207275223,0.136088627062614,-0.00838574573761486,"2006-12","2006-Q4",182500,-0.101917808219178,"2005-12"
2017-05-31,89989,"73170","OK","Oklahoma City","Oklahoma","Oklahoma City",1716,188000,-0.00686740623349181,0.00696304231387252,0.0381004969630039,0.0258219088903375,0.0185077799440692,"2017-04","2017-Q2",189300,-0.00686740623349181,"2017-03"
2017-05-31,62028,"11217","NY","New York","Kings","New York",1717,1188200,0.04,0.0691020334712975,0.191177944862155,0.129128503000608,0.076580417352857,"2017-05","2017-Q2",1188200,0,"2017-05"
2017-05-31,79480,"48917","MI","Lansing","Eaton","Waverly",1718,145300,0.00484094052558783,0.0246826516220028,0.0715339233038348,0.0562839169796647,-0.00541014400713824,"2006-03","2006-Q1",162400,-0.105295566502463,"2002-09"
2017-05-31,80715,"51503","IA","Omaha","Pottawattamie","Council Bluffs",1719,163200,-0.00122399020807834,-0.00850546780072904,0.0061652281134402,0.0250639937166699,0.00860434352931772,"2017-01","2017-Q1",164700,-0.00910746812386157,"2016-12"
2017-05-31,78039,"46224","IN","Indianapolis","Marion","Indianapolis",1720,92000,0,0.0143329658213892,0.0913404507710558,0.0405987414293592,-0.0124698771258698,"2006-01","2006-Q1",107500,-0.144186046511628,
2017-05-31,96152,"90405","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Santa Monica",1721,1512800,0.0000661069610629999,-0.00597936789539392,0.00411522633744856,0.129309640525883,0.0410327493632994,"2017-02","2017-Q1",1521900,-0.00597936789539392,"2016-11"
2017-05-31,96159,"90501","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Torrance",1722,639600,0.0018796992481203,0.017175572519084,0.0626349892008639,0.0726598240671408,0.00597672520055204,"2017-05","2017-Q2",639600,0,"2017-05"
2017-05-31,61216,"08857","NJ","New York","Middlesex","Old Bridge Township",1723,329900,-0.00930930930930931,-0.0172773309502532,-0.00960672470729511,0.0301989221704706,-0.0120447706823673,"2006-05","2006-Q2",379800,-0.131384939441811,"2004-11"
2017-05-31,96220,"90723","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Paramount",1724,392200,0.00383926286153059,0.0264328709761842,0.132544036962172,0.138879955446229,-0.00964173048226635,"2007-04","2007-Q2",432700,-0.0935983360295817,"2005-12"
2017-05-31,74238,"37207","TN","Nashville","Davidson","Nashville",1725,164900,0.0141451414514145,0.0456563094483196,0.177016416845111,0.114500864508452,0.0428434971158307,"2017-05","2017-Q2",164900,0,"2017-05"
2017-05-31,73155,"34653","FL","Tampa","Pasco","New Port Richey",1726,113200,0.0179856115107914,0.0433179723502304,0.16701030927835,0.117343261133228,-0.0186146451368792,"2006-08","2006-Q3",147200,-0.230978260869565,"2005-02"
2017-05-31,99767,"98382","WA","Port Angeles","Clallam","Sequim",1727,298800,0.0070778564206269,0.0307002414625733,0.127121840814787,0.0560387112295992,-0.00139486150018875,"2007-12","2007-Q4",309700,-0.0351953503390378,"2006-01"
2017-05-31,62077,"11365","NY","New York","Queens","New York",1728,818200,0.00987410515921995,0.0426914744488339,0.118676510801203,0.0740684755639691,0.022387260138478,"2017-05","2017-Q2",818200,0,"2017-05"
2017-05-31,72883,"33880","FL","Lakeland","Polk","Winter Haven",1729,122200,0.0124275062137531,0.0355932203389831,0.213505461767627,0.133526310116182,-0.0173678189839575,"2006-10","2006-Q4",149600,-0.183155080213904,"2005-10"
2017-05-31,75718,"40515","KY","Lexington","Fayette","Lexington",1730,200600,0.00350175087543772,0.0193089430894309,0.0849107625743645,0.0345102406430378,0.0168687679355195,"2017-05","2017-Q2",200600,0,"2017-05"
2017-05-31,96479,"91732","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","El Monte",1731,486100,0.00620989443179466,0.0248787687117858,0.0676477048100154,0.088646845870616,0.00522852309929545,"2017-05","2017-Q2",486100,0,"2017-05"
2017-05-31,71325,"30815","GA","Augusta","Richmond","Augusta",1732,91900,0.00657174151150055,0.00108932461873638,0.0686046511627907,0.0220629844360423,-0.00920114066837574,"2007-12","2007-Q4",103400,-0.111218568665377,"2005-08"
2017-05-31,89935,"73110","OK","Oklahoma City","Oklahoma","Midwest City",1733,76000,-0.0306122448979592,-0.0343074968233799,0.0119840213049268,0.0206994842236632,0.00970951802307529,"2017-03","2017-Q1",79800,-0.0476190476190476,"2016-10"
2017-05-31,69304,"27330","NC","Sanford","Lee","Sanford",1734,125100,-0.00556438791732909,-0.00159616919393456,-0.00556438791732909,0.0168020127127495,0.00663039910136765,"2017-03","2017-Q1",126000,-0.00714285714285714,"2017-02"
2017-05-31,71323,"30813","GA","Augusta","Columbia","Grovetown",1735,161900,0.000618046971569839,0.00247678018575851,0.0246835443037975,0.0323111876782105,0.00619746684490119,"2017-05","2017-Q2",161900,0,"2017-05"
2017-05-31,72028,"32506","FL","Pensacola","Escambia","Pensacola",1736,120800,0.0151260504201681,0.0495221546481321,0.141776937618147,0.0748576915364012,-0.00631476047444823,"2006-05","2006-Q2",133700,-0.0964846671652954,"2005-07"
2017-05-31,84324,"60068","IL","Chicago","Cook","Park Ridge",1737,393000,-0.00531511009870919,-0.0120663650075415,0.00924499229583975,0.0498130889466202,-0.0152324109118805,"2006-08","2006-Q3",483100,-0.1865038294349,"2004-02"
2017-05-31,80288,"50317","IA","Des Moines","Polk","Des Moines",1738,106500,0.00093984962406015,-0.0148011100832562,0.0056657223796034,0.036321195584496,0.00141946999438081,"2017-01","2017-Q1",109600,-0.0282846715328467,"2016-06"
2017-05-31,72707,"33604","FL","Tampa","Hillsborough","Tampa",1739,139100,0.00578452639190166,0.024300441826215,0.16890756302521,0.16363267243891,-0.0178785116741589,"2006-11","2006-Q4",171600,-0.189393939393939,"2005-09"
2017-05-31,100018,"98908","WA","Yakima","Yakima","Yakima",1740,263000,0.0130970724191063,0.0407597942223981,0.235321747299201,0.0824217153767915,0.0307380175746808,"2017-05","2017-Q2",263000,0,"2017-05"
2017-05-31,89006,"71291","LA","Monroe","Ouachita","West Monroe",1741,158700,0.0134099616858238,0.00443037974683544,0.0840163934426229,0.055917834462101,0.0213330362371857,"2017-05","2017-Q2",158700,0,"2017-05"
2017-05-31,92960,"79423","TX","Lubbock","Lubbock","Lubbock",1742,137000,0.00366300366300366,0.0118168389955687,0.056283731688512,0.0368952078982727,0.0129999129111722,"2017-05","2017-Q2",137000,0,"2017-05"
2017-05-31,99521,"98036","WA","Seattle","Snohomish","Lynnwood",1743,446200,0.010187910346389,0.0371920037192004,0.141468406242006,0.11901688872926,0.019510690482532,"2017-05","2017-Q2",446200,0,"2017-05"
2017-05-31,97994,"95126","CA","San Jose","Santa Clara","San Jose",1744,850100,0.00627367424242424,0.0223692122669874,0.0483413491182637,0.115580675582413,0.0280428918280113,"2017-05","2017-Q2",850100,0,"2017-05"
2017-05-31,70806,"30019","GA","Atlanta","Gwinnett","Dacula",1745,238800,0.00632111251580278,0.0205128205128205,0.0939074667888227,0.0986341635013446,0.00579168532268381,"2017-05","2017-Q2",238800,0,"2017-05"
2017-05-31,77045,"44145","OH","Cleveland","Cuyahoga","Westlake",1746,267400,0.00149812734082397,-0.00112065745237206,0.0627980922098569,0.0458547571126273,0.0155788114255762,"2017-02","2017-Q1",267700,-0.00112065745237206,"2017-01"
2017-05-31,92484,"78526","TX","Brownsville","Cameron","Brownsville",1747,108300,0.00370713623725672,0.0121495327102804,0.0565853658536585,0.0398008078610264,0.0234426921369066,"2017-05","2017-Q2",108300,0,"2017-05"
2017-05-31,85993,"63304","MO","St. Louis","Saint Charles","Weldon Spring",1748,248600,0.00566343042071197,0.0264244426094137,0.0941901408450704,0.0603065446755164,0.0108812829412019,"2017-05","2017-Q2",248600,0,"2017-05"
2017-05-31,96225,"90740","CA","Los Angeles-Long Beach-Anaheim","Orange","Seal Beach",1749,898800,0.006494960806271,-0.000889284126278346,0.0121621621621622,0.0604537398557097,0.00100688876640431,"2006-04","2006-Q2",976800,-0.0798525798525798,"2005-10"
2017-05-31,84296,"60031","IL","Chicago","Lake","Gurnee",1750,231700,-0.00429737859905458,-0.011518771331058,0.0109075043630017,0.0356220427535008,-0.0201128462712283,"2006-11","2006-Q4",287200,-0.193245125348189,"2002-08"
2017-05-31,96750,"92243","CA","El Centro","Imperial","El Centro",1751,190400,0.00157811678064177,0.00157811678064177,0.0812038614423623,0.0911432696880754,-0.0267100559513914,"2006-08","2006-Q3",263100,-0.276320790573926,"2004-12"
2017-05-31,72450,"33147","FL","Miami-Fort Lauderdale","Miami-Dade","West Little River",1752,162200,0.0124843945068664,0.0226986128625473,0.217717717717718,0.165563397744501,-0.031202379868757,"2007-07","2007-Q3",225700,-0.281346920691183,"2005-08"
2017-05-31,70892,"30115","GA","Atlanta","Cherokee","Canton",1753,246900,0.000810701256586948,-0.000404858299595142,0.0506382978723404,0.0640658445891356,0.0134133761820381,"2017-02","2017-Q1",247000,-0.000404858299595142,"2017-02"
2017-05-31,80261,"50266","IA","Des Moines","Polk","West Des Moines",1754,217300,0.00138248847926267,0.00462320850670365,0.0594831789371039,0.0461696738518058,0.0208401591614511,"2017-05","2017-Q2",217300,0,"2017-05"
2017-05-31,79076,"48221","MI","Detroit","Wayne","Detroit",1755,52500,0.00767754318618042,0.0334645669291339,0.174496644295302,0.0754080616677948,-0.0631503969117392,"2005-12","2005-Q4",111500,-0.52914798206278,
2017-05-31,100155,"99206","WA","Spokane","Spokane","Spokane Valley",1756,207100,0.0127139364303178,0.0329177057356609,0.114039806347499,0.0592579413592638,0.0104779613740631,"2017-05","2017-Q2",207100,0,"2017-05"
2017-05-31,72436,"33133","FL","Miami-Fort Lauderdale","Miami-Dade","Miami",1757,583400,0.00361259246516429,0.00551533953809031,0.0213585434173669,0.100392446566532,0.00503919112932838,"2017-05","2017-Q2",583400,0,"2017-05"
2017-05-31,92448,"78414","TX","Corpus Christi","Nueces","Corpus Christi",1758,188900,0.00265392781316348,0.00746666666666667,0.0194279546681058,0.0438771668359341,0.0104788787247603,"2017-05","2017-Q2",188900,0,"2017-05"
